"route","file","issue_id","detail"
"/widgets/iframe/telecom-roaming-cost-widget","widgets/iframe/telecom-roaming-cost-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/telecom-whatsapp-vs-sms-widget","widgets/iframe/telecom-whatsapp-vs-sms-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/trade-afcfta-duty-saving","widgets/iframe/trade-afcfta-duty-saving.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/trade-container-split-cost","widgets/iframe/trade-container-split-cost.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/trade-customs-time-buffer","widgets/iframe/trade-customs-time-buffer.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/trade-demurrage-risk-widget","widgets/iframe/trade-demurrage-risk-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/trade-export-margin-widget","widgets/iframe/trade-export-margin-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/trade-freight-weight-widget","widgets/iframe/trade-freight-weight-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/trade-fx-landed-price","widgets/iframe/trade-fx-landed-price.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/trade-landed-cost-lite","widgets/iframe/trade-landed-cost-lite.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/travel-airport-transfer-cost","widgets/iframe/travel-airport-transfer-cost.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/travel-flight-change-cost","widgets/iframe/travel-flight-change-cost.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/travel-per-diem-widget","widgets/iframe/travel-per-diem-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/travel-travel-forex-buffer","widgets/iframe/travel-travel-forex-buffer.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/travel-trip-budget-widget","widgets/iframe/travel-trip-budget-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/widgets/iframe/travel-visa-budget-widget","widgets/iframe/travel-visa-budget-widget.html","no_dark_mode_loader_signal","No dark-mode loader or theme signal found in page source."
"/yo/awon-ise/tunto-pdf/","yo/awon-ise/tunto-pdf/index.html","many_inline_light_backgrounds","7 inline light backgrounds may need token coverage."
"/yo/awon-ise/tunto-pdf/","yo/awon-ise/tunto-pdf/index.html","many_inline_dark_text_colors","9 inline dark text colors may clash in dark mode."
"/zambia/zm-vat","zambia/zm-vat.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
"/zimbabwe/zw-vat","zimbabwe/zw-vat.html","many_inline_dark_text_colors","7 inline dark text colors may clash in dark mode."
