route,relPath,family,issue,evidence,fixCandidates
"/tools/packing-list/","tools/packing-list/index.html","tools/packing-list","tap_targets_below_44","tools/packing-list/index.html: .totals-summary is likely about 40.3px tall.","tools/packing-list/index.html | shared 44px tap target pattern"
"/tools/packing-list/","tools/packing-list/index.html","tools/packing-list","late_multicolumn_collapse","tools/packing-list/index.html: .cw-stats keeps 2 columns until no collapse rule. | tools/packing-list/index.html: .doc-parties keeps 3 columns until no collapse rule. | tools/packing-list/index.html: .doc-shipment-bar keeps 4 columns until no collapse rule.","tools/packing-list/index.html | shared early-collapse layout pattern"
"/tools/parking-fee/","tools/parking-fee/index.html","tools/parking-fee","late_multicolumn_collapse","tools/parking-fee/index.html: .park-metrics keeps 4 columns until no collapse rule. | tools/parking-fee/index.html: .park-metrics keeps 2 columns until no collapse rule.","tools/parking-fee/index.html | shared early-collapse layout pattern"
"/tools/passport-photo/","tools/passport-photo/index.html","tools/passport-photo","late_multicolumn_collapse","assets/css/passport-photo-studio.css: .pp-drop keeps 2 columns until 720px. | assets/css/passport-photo-studio.css: .pp-form-grid keeps 2 columns until 720px. | assets/css/passport-photo-studio.css: .pp-range keeps 2 columns until no collapse rule. | assets/css/passport-photo-studio.css: .pp-spec-grid,.pp-stat-grid keeps 2 columns until 720px. | assets/css/passport-photo-studio.css: .pp-check-row keeps 2 columns until no collapse rule.","assets/css/passport-photo-studio.css | shared early-collapse layout pattern"
"/tools/paygo-solar/","tools/paygo-solar/index.html","tools/paygo-solar","tap_targets_below_44","tools/paygo-solar/index.html: .pg-country-grid a is likely about 36.1px tall.","tools/paygo-solar/index.html | shared 44px tap target pattern"
"/tools/paygo-solar/","tools/paygo-solar/index.html","tools/paygo-solar","late_multicolumn_collapse","tools/paygo-solar/index.html: .pg-grid keeps 2 columns until 760px. | tools/paygo-solar/index.html: .pg-appliance keeps 3 columns until 480px. | tools/paygo-solar/index.html: .pg-metrics keeps 3 columns until 760px. | tools/paygo-solar/index.html: .pg-lists keeps 2 columns until 760px. | tools/paygo-solar/index.html: .pg-link-grid keeps 4 columns until 760px. | tools/paygo-solar/index.html: .pg-country-grid keeps 5 columns until 760px.","tools/paygo-solar/index.html | shared early-collapse layout pattern"
"/tools/payslip-generator/","tools/payslip-generator/index.html","tools/payslip-generator","tap_targets_below_44","tools/payslip-generator/index.html: .breadcrumb a is likely about 31.2px tall.","tools/payslip-generator/index.html | shared 44px tap target pattern"
"/tools/payslip-generator/","tools/payslip-generator/index.html","tools/payslip-generator","late_multicolumn_collapse","tools/payslip-generator/index.html: .payslip .ps-info keeps 2 columns until no collapse rule. | tools/payslip-generator/index.html: .ded-row keeps 3 columns until no collapse rule.","tools/payslip-generator/index.html | shared early-collapse layout pattern"
"/tools/pdf-bates/","tools/pdf-bates/index.html","tools/pdf-bates","late_multicolumn_collapse","tools/pdf-bates/index.html: .pos-grid keeps 3 columns until no collapse rule.","tools/pdf-bates/index.html | shared early-collapse layout pattern"
"/tools/pdf-compare/","tools/pdf-compare/index.html","tools/pdf-compare","tap_targets_below_44","tools/pdf-compare/index.html: .summary-bar is likely about 39px tall.","tools/pdf-compare/index.html | shared 44px tap target pattern"
"/tools/pdf-find-replace/","tools/pdf-find-replace/index.html","tools/pdf-find-replace","sub16_form_controls","tools/pdf-find-replace/index.html: .toggle-item sets control text to 12.8px.","tools/pdf-find-replace/index.html | shared mobile form sizing pattern"
"/tools/pdf-find-replace/","tools/pdf-find-replace/index.html","tools/pdf-find-replace","late_multicolumn_collapse","tools/pdf-find-replace/index.html: .mini-actions keeps 2 columns until 640px.","tools/pdf-find-replace/index.html | shared early-collapse layout pattern"
"/tools/pdf-find-replace/","tools/pdf-find-replace/index.html","tools/pdf-find-replace","fixed_sidebar_320plus","tools/pdf-find-replace/index.html: .two-col reserves a 360px sidebar until 900px.","tools/pdf-find-replace/index.html | shared sidebar collapse pattern"
"/tools/pdf-form-filler/","tools/pdf-form-filler/index.html","tools/pdf-form-filler","sub16_form_controls","tools/pdf-form-filler/index.html: .field-type-badge sets control text to 9.6px.","tools/pdf-form-filler/index.html | shared mobile form sizing pattern"
"/tools/pdf-header-footer/","tools/pdf-header-footer/index.html","tools/pdf-header-footer","late_multicolumn_collapse","tools/pdf-header-footer/index.html: .two-col keeps 2 columns until 720px. | tools/pdf-header-footer/index.html: .feature-grid keeps 3 columns until 720px.","tools/pdf-header-footer/index.html | shared early-collapse layout pattern"
"/tools/pdf-password/","tools/pdf-password/index.html","tools/pdf-password","late_multicolumn_collapse","tools/pdf-password/index.html: .strength-meter keeps 5 columns until no collapse rule.","tools/pdf-password/index.html | shared early-collapse layout pattern"
"/tools/pdf-redact/","tools/pdf-redact/index.html","tools/pdf-redact","late_multicolumn_collapse","tools/pdf-redact/index.html: .two-col keeps 2 columns until 640px. | tools/pdf-redact/index.html: .feature-grid keeps 3 columns until 640px.","tools/pdf-redact/index.html | shared early-collapse layout pattern"
"/tools/pdf-sign/","tools/pdf-sign/index.html","tools/pdf-sign","late_multicolumn_collapse","tools/pdf-sign/index.html: .canvas-actions keeps 3 columns until no collapse rule. | tools/pdf-sign/index.html: .color-buttons keeps 3 columns until no collapse rule. | tools/pdf-sign/index.html: .width-buttons keeps 3 columns until no collapse rule. | tools/pdf-sign/index.html: .placement-options keeps 2 columns until no collapse rule.","tools/pdf-sign/index.html | shared early-collapse layout pattern"
"/tools/pdf-translate/","tools/pdf-translate/index.html","tools/pdf-translate","late_multicolumn_collapse","tools/pdf-translate/index.html: .brief-grid keeps 4 columns until 640px. | tools/pdf-translate/index.html: .translation-options keeps 2 columns until 640px. | tools/pdf-translate/index.html: .preview-panels keeps 2 columns until 640px.","tools/pdf-translate/index.html | shared early-collapse layout pattern"
"/tools/pdf-workspace/","tools/pdf-workspace/index.html","tools/pdf-workspace","late_multicolumn_collapse","tools/pdf-workspace/index.html: .pn-positions keeps 3 columns until no collapse rule.","tools/pdf-workspace/index.html | shared early-collapse layout pattern"
"/tools/pension-proj/","tools/pension-proj/index.html","tools/pension-proj","tap_targets_below_44","tools/pension-proj/index.html: .btn-spin is likely about 18px tall.","tools/pension-proj/index.html | shared 44px tap target pattern"
"/tools/pension-proj/","tools/pension-proj/index.html","tools/pension-proj","late_multicolumn_collapse","tools/pension-proj/index.html: .avc-grid keeps 3 columns until 480px. | tools/pension-proj/index.html: .drawdown-inputs keeps 2 columns until no collapse rule. | tools/pension-proj/index.html: .death-grid keeps 3 columns until 480px. | tools/pension-proj/index.html: .death-grid,.avc-grid keeps 2 columns until 480px.","tools/pension-proj/index.html | shared early-collapse layout pattern"
"/tools/pension-projection/","tools/pension-projection/index.html","tools/pension-projection","late_multicolumn_collapse","tools/pension-projection/index.html: .pp-summary-grid keeps 2 columns until 400px. | tools/pension-projection/index.html: .pp-summary-grid keeps 2 columns until 400px.","tools/pension-projection/index.html | shared early-collapse layout pattern"
"/tools/percentage-calc/","tools/percentage-calc/index.html","tools/percentage-calc","late_multicolumn_collapse","tools/percentage-calc/index.html: .tip-grid keeps 4 columns until no collapse rule.","tools/percentage-calc/index.html | shared early-collapse layout pattern"
"/tools/periodic-table/","tools/periodic-table/index.html","tools/periodic-table","late_multicolumn_collapse","tools/periodic-table/index.html: .ptable keeps 18 columns until no collapse rule.","tools/periodic-table/index.html | shared early-collapse layout pattern"
"/tools/personal-brand-audit/","tools/personal-brand-audit/index.html","tools/personal-brand-audit","sub16_form_controls","tools/personal-brand-audit/index.html: .action-week sets control text to 11.2px. | tools/personal-brand-audit/index.html: .action-text sets control text to 14.1px.","tools/personal-brand-audit/index.html | shared mobile form sizing pattern"
"/tools/personal-brand-audit/","tools/personal-brand-audit/index.html","tools/personal-brand-audit","tap_targets_below_44","tools/personal-brand-audit/index.html: .action-week is likely about 19.4px tall.","tools/personal-brand-audit/index.html | shared 44px tap target pattern"
"/tools/pidgin-translator/","tools/pidgin-translator/index.html","tools/pidgin-translator","sub16_form_controls","tools/pidgin-translator/index.html: .tab sets control text to 13.1px. | tools/pidgin-translator/index.html: .translate-wrap textarea sets control text to 15.2px. | tools/pidgin-translator/index.html: .search-box input sets control text to 15.2px.","tools/pidgin-translator/index.html | shared mobile form sizing pattern"
"/tools/pidgin-translator/","tools/pidgin-translator/index.html","tools/pidgin-translator","tap_targets_below_44","tools/pidgin-translator/index.html: .tab is likely about 42.9px tall.","tools/pidgin-translator/index.html | shared 44px tap target pattern"
"/tools/pidgin-translator/","tools/pidgin-translator/index.html","tools/pidgin-translator","late_multicolumn_collapse","tools/pidgin-translator/index.html: .translate-wrap keeps 3 columns until 640px. | tools/pidgin-translator/index.html: .phrase keeps 3 columns until 600px.","tools/pidgin-translator/index.html | shared early-collapse layout pattern"
"/tools/plot-converter/","tools/plot-converter/index.html","tools/plot-converter","late_multicolumn_collapse","tools/plot-converter/index.html: .converter-grid keeps 2 columns until 600px.","tools/plot-converter/index.html | shared early-collapse layout pattern"
"/tools/plumbing-material/","tools/plumbing-material/index.html","tools/plumbing-material","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall.","assets/css/engineering-enhancements.css | shared 44px tap target pattern"
"/tools/pomodoro/","tools/pomodoro/index.html","tools/pomodoro","late_multicolumn_collapse","tools/pomodoro/index.html: .pom-session-buttons keeps 3 columns until 600px. | tools/pomodoro/index.html: .pom-settings keeps 2 columns until 600px. | tools/pomodoro/index.html: .pom-stats-grid keeps 2 columns until 600px.","tools/pomodoro/index.html | shared early-collapse layout pattern"
"/tools/popia-checker/","tools/popia-checker/index.html","tools/popia-checker","late_multicolumn_collapse","tools/popia-checker/index.html: .condition-progress keeps 2 columns until no collapse rule.","tools/popia-checker/index.html | shared early-collapse layout pattern"
"/tools/prepaid-meter/","tools/prepaid-meter/index.html","tools/prepaid-meter","missing_shared_navbar","tools/prepaid-meter/index.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | tools/prepaid-meter"
"/tools/prepaid-meter/","tools/prepaid-meter/index.html","tools/prepaid-meter","late_multicolumn_collapse","tools/prepaid-meter/index.html: .pm-loads keeps 3 columns until no collapse rule. | tools/prepaid-meter/index.html: .pm-loads keeps 2 columns until no collapse rule.","tools/prepaid-meter/index.html | shared early-collapse layout pattern"
"/tools/prepaid-meter/","tools/prepaid-meter/index.html","tools/prepaid-meter","custom_mobile_nav_search","tools/prepaid-meter/index.html: Page uses custom mobile chrome tokens: bottom-nav, drawer, search-input.","tools/prepaid-meter | assets/js/components/navbar.js adoption"
"/tools/proforma-invoice/","tools/proforma-invoice/index.html","tools/proforma-invoice","late_multicolumn_collapse","tools/proforma-invoice/index.html: .doc-parties keeps 2 columns until no collapse rule. | tools/proforma-invoice/index.html: .doc-terms-bar keeps 4 columns until no collapse rule. | tools/proforma-invoice/index.html: .doc-terms-grid keeps 2 columns until no collapse rule.","tools/proforma-invoice/index.html | shared early-collapse layout pattern"
"/tools/property-cgt/","tools/property-cgt/index.html","tools/property-cgt","late_multicolumn_collapse","tools/property-cgt/index.html: .cgt-grid keeps 3 columns until no collapse rule. | tools/property-cgt/index.html: .cgt-grid keeps 2 columns until no collapse rule.","tools/property-cgt/index.html | shared early-collapse layout pattern"
"/tools/property-mgmt-fees/","tools/property-mgmt-fees/index.html","tools/property-mgmt-fees","late_multicolumn_collapse","tools/property-mgmt-fees/index.html: .fee-grid keeps 2 columns until 600px.","tools/property-mgmt-fees/index.html | shared early-collapse layout pattern"
"/tools/property-roi/","tools/property-roi/index.html","tools/property-roi","sub16_form_controls","tools/property-roi/index.html: .field input,.field select sets control text to 14.1px.","tools/property-roi/index.html | shared mobile form sizing pattern"
"/tools/property-roi/","tools/property-roi/index.html","tools/property-roi","late_multicolumn_collapse","tools/property-roi/index.html: .grid-2 keeps 2 columns until 600px. | tools/property-roi/index.html: .roi-headline keeps 2 columns until 600px. | tools/property-roi/index.html: .metrics-grid keeps 3 columns until no collapse rule. | tools/property-roi/index.html: .metrics-grid keeps 2 columns until no collapse rule. | tools/property-roi/index.html: .roi-headline keeps 2 columns until 600px. | tools/property-roi/index.html: .metrics-grid keeps 2 columns until no collapse rule.","tools/property-roi/index.html | shared early-collapse layout pattern"
"/tools/property-roi/","tools/property-roi/index.html","tools/property-roi","fixed_sidebar_320plus","tools/property-roi/index.html: .layout reserves a 360px sidebar until 900px.","tools/property-roi/index.html | shared sidebar collapse pattern"
"/tools/property-tax/","tools/property-tax/index.html","tools/property-tax","late_multicolumn_collapse","tools/property-tax/index.html: .pt-result-grid keeps 2 columns until 400px. | tools/property-tax/index.html: .pt-result-grid keeps 2 columns until 400px. | tools/property-tax/index.html: .pt-haven-grid keeps 2 columns until 400px.","tools/property-tax/index.html | shared early-collapse layout pattern"
"/tools/property-transfer-cost/","tools/property-transfer-cost/index.html","tools/property-transfer-cost","sub16_form_controls","tools/property-transfer-cost/index.html: .field input,.field select sets control text to 14.1px.","tools/property-transfer-cost/index.html | shared mobile form sizing pattern"
"/tools/property-transfer-cost/","tools/property-transfer-cost/index.html","tools/property-transfer-cost","late_multicolumn_collapse","tools/property-transfer-cost/index.html: .grid-2 keeps 2 columns until 600px. | tools/property-transfer-cost/index.html: .summary-cards keeps 3 columns until no collapse rule. | tools/property-transfer-cost/index.html: .cost-bar-row keeps 3 columns until no collapse rule. | tools/property-transfer-cost/index.html: .summary-cards keeps 2 columns until no collapse rule. | tools/property-transfer-cost/index.html: .cost-bar-row keeps 3 columns until no collapse rule. | tools/property-transfer-cost/index.html: .summary-cards keeps 2 columns until no collapse rule.","tools/property-transfer-cost/index.html | shared early-collapse layout pattern"
"/tools/property-transfer-cost/","tools/property-transfer-cost/index.html","tools/property-transfer-cost","fixed_sidebar_320plus","tools/property-transfer-cost/index.html: .layout reserves a 360px sidebar until 900px.","tools/property-transfer-cost/index.html | shared sidebar collapse pattern"
"/tools/property-vs-stocks/","tools/property-vs-stocks/index.html","tools/property-vs-stocks","sub16_form_controls","tools/property-vs-stocks/index.html: .form-side h3 sets control text to 14.4px.","tools/property-vs-stocks/index.html | shared mobile form sizing pattern"
"/tools/property-vs-stocks/","tools/property-vs-stocks/index.html","tools/property-vs-stocks","late_multicolumn_collapse","tools/property-vs-stocks/index.html: .split-form keeps 2 columns until 680px. | tools/property-vs-stocks/index.html: .compare-cards keeps 2 columns until 680px.","tools/property-vs-stocks/index.html | shared early-collapse layout pattern"
"/tools/public-holidays/","tools/public-holidays/index.html","tools/public-holidays","tap_targets_below_44","tools/public-holidays/index.html: .summary-box is likely about 43.2px tall.","tools/public-holidays/index.html | shared 44px tap target pattern"
"/tools/qr-generator/","tools/qr-generator/index.html","tools/qr-generator","late_multicolumn_collapse","tools/qr-generator/index.html: .starter-grid keeps 2 columns until no collapse rule.","tools/qr-generator/index.html | shared early-collapse layout pattern"
"/tools/regulatory-alerts/","tools/regulatory-alerts/index.html","tools/regulatory-alerts","tap_targets_below_44","tools/regulatory-alerts/index.html: .ra-links-list a is likely about 31px tall.","tools/regulatory-alerts/index.html | shared 44px tap target pattern"
"/tools/regulatory-alerts/","tools/regulatory-alerts/index.html","tools/regulatory-alerts","late_multicolumn_collapse","tools/regulatory-alerts/index.html: .ra-row keeps 2 columns until 520px.","tools/regulatory-alerts/index.html | shared early-collapse layout pattern"
"/tools/remittance-compare/","tools/remittance-compare/index.html","tools/remittance-compare","late_multicolumn_collapse","tools/remittance-compare/index.html: .rc-provider-grid keeps 4 columns until no collapse rule. | tools/remittance-compare/index.html: .rc-decision-grid keeps 4 columns until 700px. | tools/remittance-compare/index.html: .rc-planner-row keeps 3 columns until 700px. | tools/remittance-compare/index.html: .rc-provider-grid keeps 2 columns until no collapse rule.","tools/remittance-compare/index.html | shared early-collapse layout pattern"
"/tools/remittance-v2/","tools/remittance-v2/index.html","tools/remittance-v2","tap_targets_below_44","tools/remittance-v2/index.html: .action-plan-card is likely about 43.2px tall.","tools/remittance-v2/index.html | shared 44px tap target pattern"
"/tools/remittance-v2/","tools/remittance-v2/index.html","tools/remittance-v2","late_multicolumn_collapse","tools/remittance-v2/index.html: .pro-plan-grid keeps 3 columns until 700px. | tools/remittance-v2/index.html: .action-plan-grid keeps 4 columns until 480px. | tools/remittance-v2/index.html: .action-plan-grid keeps 2 columns until 480px.","tools/remittance-v2/index.html | shared early-collapse layout pattern"
"/tools/rent-vs-buy/","tools/rent-vs-buy/index.html","tools/rent-vs-buy","sub16_form_controls","tools/rent-vs-buy/index.html: .field input,.field select sets control text to 14.1px.","tools/rent-vs-buy/index.html | shared mobile form sizing pattern"
"/tools/rent-vs-buy/","tools/rent-vs-buy/index.html","tools/rent-vs-buy","late_multicolumn_collapse","tools/rent-vs-buy/index.html: .grid-2 keeps 2 columns until 600px. | tools/rent-vs-buy/index.html: .compare-grid keeps 2 columns until 600px. | tools/rent-vs-buy/index.html: .tbar-row keeps 3 columns until no collapse rule.","tools/rent-vs-buy/index.html | shared early-collapse layout pattern"
"/tools/rent-vs-buy/","tools/rent-vs-buy/index.html","tools/rent-vs-buy","fixed_sidebar_320plus","tools/rent-vs-buy/index.html: .layout reserves a 360px sidebar until 900px.","tools/rent-vs-buy/index.html | shared sidebar collapse pattern"
"/tools/rental-yield/","tools/rental-yield/index.html","tools/rental-yield","sub16_form_controls","tools/rental-yield/index.html: .prop-tab .tab-remove sets control text to 10.4px.","tools/rental-yield/index.html | shared mobile form sizing pattern"
"/tools/rental-yield/","tools/rental-yield/index.html","tools/rental-yield","tap_targets_below_44","tools/rental-yield/index.html: .prop-tab .tab-remove is likely about 16px tall. | tools/rental-yield/index.html: .toggle-slider::before is likely about 18px tall.","tools/rental-yield/index.html | shared 44px tap target pattern"
"/tools/retirement-planner/","tools/retirement-planner/index.html","tools/retirement-planner","sub16_form_controls","tools/retirement-planner/index.html: .input-prefix sets control text to 12.5px. | tools/retirement-planner/index.html: .input-suffix sets control text to 12.5px.","tools/retirement-planner/index.html | shared mobile form sizing pattern"
"/tools/retirement-planner/","tools/retirement-planner/index.html","tools/retirement-planner","late_multicolumn_collapse","tools/retirement-planner/index.html: .inv-item keeps 3 columns until 480px.","tools/retirement-planner/index.html | shared early-collapse layout pattern"
"/tools/retirement-readiness/","tools/retirement-readiness/index.html","tools/retirement-readiness","late_multicolumn_collapse","tools/retirement-readiness/index.html: .scenario-cards keeps 3 columns until 600px.","tools/retirement-readiness/index.html | shared early-collapse layout pattern"
"/tools/road-construction-cost/","tools/road-construction-cost/index.html","tools/road-construction-cost","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall.","assets/css/engineering-enhancements.css | shared 44px tap target pattern"
"/tools/roadworthiness/","tools/roadworthiness/index.html","tools/roadworthiness","late_multicolumn_collapse","tools/roadworthiness/index.html: .checklist-grid keeps 2 columns until 600px.","tools/roadworthiness/index.html | shared early-collapse layout pattern"
"/tools/route-cost/","tools/route-cost/index.html","tools/route-cost","late_multicolumn_collapse","tools/route-cost/index.html: .route-grid keeps 3 columns until 600px.","tools/route-cost/index.html | shared early-collapse layout pattern"
"/tools/sadc-roo/","tools/sadc-roo/index.html","tools/sadc-roo","late_multicolumn_collapse","tools/sadc-roo/index.html: .va-input-group keeps 3 columns until 640px.","tools/sadc-roo/index.html | shared early-collapse layout pattern"
"/tools/scaffolding-calc/","tools/scaffolding-calc/index.html","tools/scaffolding-calc","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall.","assets/css/engineering-enhancements.css | shared 44px tap target pattern"
"/tools/scholarship-finder/","tools/scholarship-finder/index.html","tools/scholarship-finder","late_multicolumn_collapse","tools/scholarship-finder/index.html: .filter-row keeps 4 columns until 480px. | tools/scholarship-finder/index.html: .filter-row keeps 2 columns until 480px.","tools/scholarship-finder/index.html | shared early-collapse layout pattern"
"/tools/scientific-calc/","tools/scientific-calc/index.html","tools/scientific-calc","tap_targets_below_44","tools/scientific-calc/index.html: .calc-buttons is likely about 35.2px tall.","tools/scientific-calc/index.html | shared 44px tap target pattern"
"/tools/scientific-calc/","tools/scientific-calc/index.html","tools/scientific-calc","late_multicolumn_collapse","tools/scientific-calc/index.html: .calc-buttons keeps 6 columns until no collapse rule. | tools/scientific-calc/index.html: .calc-buttons keeps 6 columns until no collapse rule.","tools/scientific-calc/index.html | shared early-collapse layout pattern"
"/tools/security-emergency-fund/","tools/security-emergency-fund/index.html","tools/security-emergency-fund","late_multicolumn_collapse","tools/security-emergency-fund/index.html: .res-grid keeps 2 columns until 600px.","tools/security-emergency-fund/index.html | shared early-collapse layout pattern"
"/tools/septic-tank/","tools/septic-tank/index.html","tools/septic-tank","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall.","assets/css/engineering-enhancements.css | shared 44px tap target pattern"
"/tools/service-charge/","tools/service-charge/index.html","tools/service-charge","late_multicolumn_collapse","tools/service-charge/index.html: .sc-result-hero keeps 2 columns until 600px. | tools/service-charge/index.html: .tier-selector keeps 3 columns until no collapse rule. | tools/service-charge/index.html: .tier-selector keeps 2 columns until no collapse rule.","tools/service-charge/index.html | shared early-collapse layout pattern"
"/tools/shipping-calc/","tools/shipping-calc/index.html","tools/shipping-calc","late_multicolumn_collapse","tools/shipping-calc/index.html: .row4 keeps 4 columns until no collapse rule. | tools/shipping-calc/index.html: .carrier-card keeps 2 columns until no collapse rule.","tools/shipping-calc/index.html | shared early-collapse layout pattern"
"/tools/shipping-estimator/","tools/shipping-estimator/index.html","tools/shipping-estimator","late_multicolumn_collapse","tools/shipping-estimator/index.html: .mode-cards keeps 2 columns until 500px.","tools/shipping-estimator/index.html | shared early-collapse layout pattern"
"/tools/shipping-weight/","tools/shipping-weight/index.html","tools/shipping-weight","late_multicolumn_collapse","tools/shipping-weight/index.html: .form-grid-3 keeps 3 columns until 600px. | tools/shipping-weight/index.html: .weight-compare keeps 2 columns until 600px.","tools/shipping-weight/index.html | shared early-collapse layout pattern"
"/tools/short-let-calc/","tools/short-let-calc/index.html","tools/short-let-calc","late_multicolumn_collapse","tools/short-let-calc/index.html: .income-hero keeps 2 columns until 600px.","tools/short-let-calc/index.html | shared early-collapse layout pattern"
"/tools/site-clearing/","tools/site-clearing/index.html","tools/site-clearing","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall.","assets/css/engineering-enhancements.css | shared 44px tap target pattern"
"/tools/social-card/","tools/social-card/index.html","tools/social-card","late_multicolumn_collapse","assets/css/social-card-studio.css: .social-preset-grid,.social-platform-grid keeps 2 columns until 720px. | assets/css/social-card-studio.css: .social-palette-grid keeps 3 columns until 720px. | assets/css/social-card-studio.css: .social-form-grid.two keeps 2 columns until 720px. | assets/css/social-card-studio.css: .social-form-grid.three keeps 3 columns until 720px. | assets/css/social-card-studio.css: .social-upload-grid keeps 2 columns until 720px. | assets/css/social-card-studio.css: .social-slider-grid keeps 2 columns until 720px.","assets/css/social-card-studio.css | shared early-collapse layout pattern"
"/tools/social-security/","tools/social-security/index.html","tools/social-security","tap_targets_below_44","tools/social-security/index.html: .tl-btn .btn-spinner is likely about 16px tall.","tools/social-security/index.html | shared 44px tap target pattern"
"/tools/solar-calculator/","tools/solar-calculator/index.html","tools/solar-calculator","tap_targets_below_44","tools/solar-calculator/index.html: .solar-source-links a is likely about 29px tall.","tools/solar-calculator/index.html | shared 44px tap target pattern"
"/tools/solar-calculator/","tools/solar-calculator/index.html","tools/solar-calculator","late_multicolumn_collapse","tools/solar-calculator/index.html: .solar-grid keeps 2 columns until 760px. | tools/solar-calculator/index.html: .site-qa-grid keeps 2 columns until 680px.","tools/solar-calculator/index.html | shared early-collapse layout pattern"
"/tools/solar-sizing/","tools/solar-sizing/index.html","tools/solar-sizing","late_multicolumn_collapse","tools/solar-sizing/index.html: .en-app-header keeps 5 columns until no collapse rule. | tools/solar-sizing/index.html: .appliance-row,.en-app-header keeps 5 columns until no collapse rule.","tools/solar-sizing/index.html | shared early-collapse layout pattern"
"/tools/solar-vs-generator/","tools/solar-vs-generator/index.html","tools/solar-vs-generator","missing_shared_navbar","tools/solar-vs-generator/index.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | tools/solar-vs-generator"
"/tools/solar-vs-generator/","tools/solar-vs-generator/index.html","tools/solar-vs-generator","late_multicolumn_collapse","tools/solar-vs-generator/index.html: .svg-input-grid keeps 2 columns until 680px. | tools/solar-vs-generator/index.html: .svg-output-grid keeps 4 columns until 680px. | tools/solar-vs-generator/index.html: .svg-comparison keeps 2 columns until 680px. | tools/solar-vs-generator/index.html: .svg-link-grid keeps 3 columns until 680px. | tools/solar-vs-generator/index.html: .svg-output-grid keeps 2 columns until 680px.","tools/solar-vs-generator/index.html | shared early-collapse layout pattern"
"/tools/solar-vs-generator/","tools/solar-vs-generator/index.html","tools/solar-vs-generator","custom_mobile_nav_search","tools/solar-vs-generator/index.html: Page uses custom mobile chrome tokens: bottom-nav, drawer, search-input.","tools/solar-vs-generator | assets/js/components/navbar.js adoption"
"/tools/sql-playground/","tools/sql-playground/index.html","tools/sql-playground","sub16_form_controls","tools/sql-playground/index.html: .pill sets control text to 12.5px.","tools/sql-playground/index.html | shared mobile form sizing pattern"
"/tools/sql-playground/","tools/sql-playground/index.html","tools/sql-playground","late_multicolumn_collapse","tools/sql-playground/index.html: .score-card keeps 3 columns until 700px.","tools/sql-playground/index.html | shared early-collapse layout pattern"
"/tools/staff-cost/","tools/staff-cost/index.html","tools/staff-cost","late_multicolumn_collapse","tools/staff-cost/index.html: .sc-row keeps 2 columns until 600px. | tools/staff-cost/index.html: .sc-result-grid keeps 2 columns until 400px. | tools/staff-cost/index.html: .sc-term-grid keeps 2 columns until 400px. | tools/staff-cost/index.html: .sc-budget-summary keeps 2 columns until no collapse rule. | tools/staff-cost/index.html: .sc-result-grid keeps 2 columns until 400px. | tools/staff-cost/index.html: .sc-budget-summary keeps 2 columns until no collapse rule.","tools/staff-cost/index.html | shared early-collapse layout pattern"
"/tools/staple-basket/","tools/staple-basket/index.html","tools/staple-basket","late_multicolumn_collapse","tools/staple-basket/index.html: .basket-controls keeps 4 columns until 560px. | tools/staple-basket/index.html: .basket-plan keeps 3 columns until 560px. | tools/staple-basket/index.html: .basket-controls,.basket-plan keeps 2 columns until 560px.","tools/staple-basket/index.html | shared early-collapse layout pattern"
"/tools/structural-calc/","tools/structural-calc/index.html","tools/structural-calc","sub16_form_controls","tools/structural-calc/index.html: .tab sets control text to 14.4px. | tools/structural-calc/index.html: .form-group input,.form-group select sets control text to 15.2px. | tools/structural-calc/index.html: .btn sets control text to 15.2px. | tools/structural-calc/index.html: .currency-bar select sets control text to 14.4px.","tools/structural-calc/index.html | shared mobile form sizing pattern"
"/tools/structural-calc/","tools/structural-calc/index.html","tools/structural-calc","tap_targets_below_44","assets/css/engineering-enhancements.css: .eng-lead-form button is likely about 42px tall. | tools/structural-calc/index.html: .tab is likely about 33.3px tall. | tools/structural-calc/index.html: .btn is likely about 39px tall.","assets/css/engineering-enhancements.css | tools/structural-calc/index.html | shared 44px tap target pattern"
"/tools/structural-calc/","tools/structural-calc/index.html","tools/structural-calc","late_multicolumn_collapse","tools/structural-calc/index.html: .form-grid keeps 2 columns until 600px.","tools/structural-calc/index.html | shared early-collapse layout pattern"
"/tools/student-budget/","tools/student-budget/index.html","tools/student-budget","late_multicolumn_collapse","tools/student-budget/index.html: .sb-mini-stats keeps 2 columns until no collapse rule. | tools/student-budget/index.html: .sb-grid-two keeps 2 columns until 720px. | tools/student-budget/index.html: .sb-grid-three keeps 3 columns until 720px. | tools/student-budget/index.html: .sb-result-grid keeps 4 columns until 720px. | tools/student-budget/index.html: .sb-mini-stats keeps 2 columns until no collapse rule.","tools/student-budget/index.html | shared early-collapse layout pattern"
